Year,Trade Flow Code(1=import),,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Trade Value (US$)
2013,1,Import,120,Cameroon,CMR,0,World,WLD,7,Edible vegetables and certain roots and tubers,5760163
2013,2,Export,120,Cameroon,CMR,0,World,WLD,7,Edible vegetables and certain roots and tubers,1703965
2013,1,Import,124,Canada,CAN,0,World,WLD,7,Edible vegetables and certain roots and tubers,2800186933
2013,2,Export,124,Canada,CAN,0,World,WLD,7,Edible vegetables and certain roots and tubers,4274824584
2013,1,Import,132,Cabo Verde,CPV,0,World,WLD,7,Edible vegetables and certain roots and tubers,11232460
2013,2,Export,132,Cabo Verde,CPV,0,World,WLD,7,Edible vegetables and certain roots and tubers,30371
2013,1,Import,144,Sri Lanka,LKA,0,World,WLD,7,Edible vegetables and certain roots and tubers,286334226
2013,2,Export,144,Sri Lanka,LKA,0,World,WLD,7,Edible vegetables and certain roots and tubers,28672093
2013,1,Import,152,Chile,CHL,0,World,WLD,7,Edible vegetables and certain roots and tubers,91983596
2013,2,Export,152,Chile,CHL,0,World,WLD,7,Edible vegetables and certain roots and tubers,121643247
2013,1,Import,156,China,CHN,0,World,WLD,7,Edible vegetables and certain roots and tubers,2549351815
2013,2,Export,156,China,CHN,0,World,WLD,7,Edible vegetables and certain roots and tubers,7871395350
2013,1,Import,170,Colombia,COL,0,World,WLD,7,Edible vegetables and certain roots and tubers,151208508
2013,2,Export,170,Colombia,COL,0,World,WLD,7,Edible vegetables and certain roots and tubers,15398025
2013,1,Import,188,Costa Rica,CRI,0,World,WLD,7,Edible vegetables and certain roots and tubers,49183667
2013,2,Export,188,Costa Rica,CRI,0,World,WLD,7,Edible vegetables and certain roots and tubers,141273172
2013,1,Import,191,Croatia,HRV,0,World,WLD,7,Edible vegetables and certain roots and tubers,122351558
2013,2,Export,191,Croatia,HRV,0,World,WLD,7,Edible vegetables and certain roots and tubers,11891745
2013,1,Import,196,Cyprus,CYP,0,World,WLD,7,Edible vegetables and certain roots and tubers,33081527
2013,2,Export,196,Cyprus,CYP,0,World,WLD,7,Edible vegetables and certain roots and tubers,80470757
2013,1,Import,203,Czechia,CZE,0,World,WLD,7,Edible vegetables and certain roots and tubers,597033372
2013,2,Export,203,Czechia,CZE,0,World,WLD,7,Edible vegetables and certain roots and tubers,138153540
2013,1,Import,208,Denmark,DNK,0,World,WLD,7,Edible vegetables and certain roots and tubers,491551320
2013,2,Export,208,Denmark,DNK,0,World,WLD,7,Edible vegetables and certain roots and tubers,174702071
2013,1,Import,214,Dominican Rep.,DOM,0,World,WLD,7,Edible vegetables and certain roots and tubers,53972223
2013,2,Export,214,Dominican Rep.,DOM,0,World,WLD,7,Edible vegetables and certain roots and tubers,77006291
2013,1,Import,218,Ecuador,ECU,0,World,WLD,7,Edible vegetables and certain roots and tubers,42358958
2013,2,Export,218,Ecuador,ECU,0,World,WLD,7,Edible vegetables and certain roots and tubers,110768038
2013,1,Import,222,El Salvador,SLV,0,World,WLD,7,Edible vegetables and certain roots and tubers,58460086
2013,2,Export,222,El Salvador,SLV,0,World,WLD,7,Edible vegetables and certain roots and tubers,16195044
2013,1,Import,233,Estonia,EST,0,World,WLD,7,Edible vegetables and certain roots and tubers,65247628
2013,2,Export,233,Estonia,EST,0,World,WLD,7,Edible vegetables and certain roots and tubers,15161613
2013,1,Import,242,Fiji,FJI,0,World,WLD,7,Edible vegetables and certain roots and tubers,30943738
2013,2,Export,242,Fiji,FJI,0,World,WLD,7,Edible vegetables and certain roots and tubers,18560363
2013,1,Import,246,Finland,FIN,0,World,WLD,7,Edible vegetables and certain roots and tubers,308379074
2013,2,Export,246,Finland,FIN,0,World,WLD,7,Edible vegetables and certain roots and tubers,11515904
2013,1,Import,251,France,FRA,0,World,WLD,7,Edible vegetables and certain roots and tubers,3482076070
2013,2,Export,251,France,FRA,0,World,WLD,7,Edible vegetables and certain roots and tubers,2773318112
2013,1,Import,258,French Polynesia,PYF,0,World,WLD,7,Edible vegetables and certain roots and tubers,13844067
2013,2,Export,258,French Polynesia,PYF,0,World,WLD,7,Edible vegetables and certain roots and tubers,13
2013,1,Import,268,Georgia,GEO,0,World,WLD,7,Edible vegetables and certain roots and tubers,47664700
2013,2,Export,268,Georgia,GEO,0,World,WLD,7,Edible vegetables and certain roots and tubers,11925245
2013,1,Import,276,Germany,DEU,0,World,WLD,7,Edible vegetables and certain roots and tubers,6918686399
2013,2,Export,276,Germany,DEU,0,World,WLD,7,Edible vegetables and certain roots and tubers,1467858874
2013,1,Import,288,Ghana,GHA,0,World,WLD,7,Edible vegetables and certain roots and tubers,18550821
2013,2,Export,288,Ghana,GHA,0,World,WLD,7,Edible vegetables and certain roots and tubers,23201580
2013,1,Import,300,Greece,GRC,0,World,WLD,7,Edible vegetables and certain roots and tubers,236719435
2013,2,Export,300,Greece,GRC,0,World,WLD,7,Edible vegetables and certain roots and tubers,223112100
2013,1,Import,304,Greenland,GRL,0,World,WLD,7,Edible vegetables and certain roots and tubers,6555462
2013,1,Import,320,Guatemala,GTM,0,World,WLD,7,Edible vegetables and certain roots and tubers,31393674
2013,2,Export,320,Guatemala,GTM,0,World,WLD,7,Edible vegetables and certain roots and tubers,228770952
2013,1,Import,324,Guinea,GIN,0,World,WLD,7,Edible vegetables and certain roots and tubers,8226158
2013,2,Export,324,Guinea,GIN,0,World,WLD,7,Edible vegetables and certain roots and tubers,42216
2013,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,7,Edible vegetables and certain roots and tubers,496476642
2013,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,7,Edible vegetables and certain roots and tubers,32295408
2013,1,Import,348,Hungary,HUN,0,World,WLD,7,Edible vegetables and certain roots and tubers,190679527
2013,2,Export,348,Hungary,HUN,0,World,WLD,7,Edible vegetables and certain roots and tubers,290720060
2013,1,Import,352,Iceland,ISL,0,World,WLD,7,Edible vegetables and certain roots and tubers,25107422
2013,2,Export,352,Iceland,ISL,0,World,WLD,7,Edible vegetables and certain roots and tubers,193805
2013,1,Import,360,Indonesia,IDN,0,World,WLD,7,Edible vegetables and certain roots and tubers,640757610
2013,2,Export,360,Indonesia,IDN,0,World,WLD,7,Edible vegetables and certain roots and tubers,109310522
2013,1,Import,372,Ireland,IRL,0,World,WLD,7,Edible vegetables and certain roots and tubers,410404806
2013,2,Export,372,Ireland,IRL,0,World,WLD,7,Edible vegetables and certain roots and tubers,150654116
2013,1,Import,376,Israel,ISR,0,World,WLD,7,Edible vegetables and certain roots and tubers,106182000
2013,2,Export,376,Israel,ISR,0,World,WLD,7,Edible vegetables and certain roots and tubers,568628000
2013,1,Import,381,Italy,ITA,0,World,WLD,7,Edible vegetables and certain roots and tubers,1905198164
2013,2,Export,381,Italy,ITA,0,World,WLD,7,Edible vegetables and certain roots and tubers,1792894429
2013,1,Import,392,Japan,JPN,0,World,WLD,7,Edible vegetables and certain roots and tubers,2512244474
2013,2,Export,392,Japan,JPN,0,World,WLD,7,Edible vegetables and certain roots and tubers,34156860
2013,1,Import,398,Kazakhstan,KAZ,0,World,WLD,7,Edible vegetables and certain roots and tubers,265292379
2013,2,Export,398,Kazakhstan,KAZ,0,World,WLD,7,Edible vegetables and certain roots and tubers,11769416
2013,1,Import,400,Jordan,JOR,0,World,WLD,7,Edible vegetables and certain roots and tubers,127283307
2013,2,Export,400,Jordan,JOR,0,World,WLD,7,Edible vegetables and certain roots and tubers,476054382
2013,1,Import,410,Rep. of Korea,KOR,0,World,WLD,7,Edible vegetables and certain roots and tubers,723124752
2013,2,Export,410,Rep. of Korea,KOR,0,World,WLD,7,Edible vegetables and certain roots and tubers,162067313
2013,1,Import,414,Kuwait,KWT,0,World,WLD,7,Edible vegetables and certain roots and tubers,282466071
2013,2,Export,414,Kuwait,KWT,0,World,WLD,7,Edible vegetables and certain roots and tubers,2060600
2013,1,Import,422,Lebanon,LBN,0,World,WLD,7,Edible vegetables and certain roots and tubers,136773488
2013,2,Export,422,Lebanon,LBN,0,World,WLD,7,Edible vegetables and certain roots and tubers,66398171
2013,1,Import,428,Latvia,LVA,0,World,WLD,7,Edible vegetables and certain roots and tubers,97509599
2013,2,Export,428,Latvia,LVA,0,World,WLD,7,Edible vegetables and certain roots and tubers,31250028
2013,1,Import,440,Lithuania,LTU,0,World,WLD,7,Edible vegetables and certain roots and tubers,600145301
2013,2,Export,440,Lithuania,LTU,0,World,WLD,7,Edible vegetables and certain roots and tubers,590981449
2013,1,Import,442,Luxembourg,LUX,0,World,WLD,7,Edible vegetables and certain roots and tubers,98713169
2013,2,Export,442,Luxembourg,LUX,0,World,WLD,7,Edible vegetables and certain roots and tubers,13189480
2013,1,Import,450,Madagascar,MDG,0,World,WLD,7,Edible vegetables and certain roots and tubers,2792455
2013,2,Export,450,Madagascar,MDG,0,World,WLD,7,Edible vegetables and certain roots and tubers,28169676
2013,1,Import,458,Malaysia,MYS,0,World,WLD,7,Edible vegetables and certain roots and tubers,824400331
2013,2,Export,458,Malaysia,MYS,0,World,WLD,7,Edible vegetables and certain roots and tubers,193198950
2013,1,Import,462,Maldives,MDV,0,World,WLD,7,Edible vegetables and certain roots and tubers,38606369
2013,1,Import,470,Malta,MLT,0,World,WLD,7,Edible vegetables and certain roots and tubers,20122110
2013,2,Export,470,Malta,MLT,0,World,WLD,7,Edible vegetables and certain roots and tubers,2758986
2013,1,Import,480,Mauritius,MUS,0,World,WLD,7,Edible vegetables and certain roots and tubers,31944505
2013,2,Export,480,Mauritius,MUS,0,World,WLD,7,Edible vegetables and certain roots and tubers,1541036
2013,1,Import,484,Mexico,MEX,0,World,WLD,7,Edible vegetables and certain roots and tubers,415964716
2013,2,Export,484,Mexico,MEX,0,World,WLD,7,Edible vegetables and certain roots and tubers,5398299153
2013,1,Import,490,"Other Asia, nes",,0,World,WLD,7,Edible vegetables and certain roots and tubers,179880782
2013,2,Export,490,"Other Asia, nes",,0,World,WLD,7,Edible vegetables and certain roots and tubers,107930317
2013,1,Import,496,Mongolia,MNG,0,World,WLD,7,Edible vegetables and certain roots and tubers,12988415
2013,2,Export,496,Mongolia,MNG,0,World,WLD,7,Edible vegetables and certain roots and tubers,417970
2013,1,Import,499,Montenegro,MNE,0,World,WLD,7,Edible vegetables and certain roots and tubers,15338454
2013,2,Export,499,Montenegro,MNE,0,World,WLD,7,Edible vegetables and certain roots and tubers,6464961
2013,1,Import,512,Oman,OMN,0,World,WLD,7,Edible vegetables and certain roots and tubers,112584731
2013,2,Export,512,Oman,OMN,0,World,WLD,7,Edible vegetables and certain roots and tubers,44767858
2013,1,Import,516,Namibia,NAM,0,World,WLD,7,Edible vegetables and certain roots and tubers,36238929
2013,2,Export,516,Namibia,NAM,0,World,WLD,7,Edible vegetables and certain roots and tubers,11776883
2013,1,Import,524,Nepal,NPL,0,World,WLD,7,Edible vegetables and certain roots and tubers,107356315
2013,2,Export,524,Nepal,NPL,0,World,WLD,7,Edible vegetables and certain roots and tubers,18334916
2013,1,Import,528,Netherlands,NLD,0,World,WLD,7,Edible vegetables and certain roots and tubers,2846163905
2013,2,Export,528,Netherlands,NLD,0,World,WLD,7,Edible vegetables and certain roots and tubers,7906306133
2013,1,Import,554,New Zealand,NZL,0,World,WLD,7,Edible vegetables and certain roots and tubers,68976187
2013,2,Export,554,New Zealand,NZL,0,World,WLD,7,Edible vegetables and certain roots and tubers,334051234
2013,1,Import,558,Nicaragua,NIC,0,World,WLD,7,Edible vegetables and certain roots and tubers,11903227
2013,2,Export,558,Nicaragua,NIC,0,World,WLD,7,Edible vegetables and certain roots and tubers,59190067
2013,1,Import,579,Norway,NOR,0,World,WLD,7,Edible vegetables and certain roots and tubers,455069183
2013,2,Export,579,Norway,NOR,0,World,WLD,7,Edible vegetables and certain roots and tubers,1571024
2013,1,Import,586,Pakistan,PAK,0,World,WLD,7,Edible vegetables and certain roots and tubers,499693188
2013,2,Export,586,Pakistan,PAK,0,World,WLD,7,Edible vegetables and certain roots and tubers,248666330
2013,1,Import,591,Panama,PAN,0,World,WLD,7,Edible vegetables and certain roots and tubers,29306091
2013,2,Export,591,Panama,PAN,0,World,WLD,7,Edible vegetables and certain roots and tubers,3190207
2013,1,Import,600,Paraguay,PRY,0,World,WLD,7,Edible vegetables and certain roots and tubers,11813130
2013,2,Export,600,Paraguay,PRY,0,World,WLD,7,Edible vegetables and certain roots and tubers,1780944
2013,1,Import,604,Peru,PER,0,World,WLD,7,Edible vegetables and certain roots and tubers,62888367
2013,2,Export,604,Peru,PER,0,World,WLD,7,Edible vegetables and certain roots and tubers,633156382
2013,1,Import,616,Poland,POL,0,World,WLD,7,Edible vegetables and certain roots and tubers,737084143
2013,2,Export,616,Poland,POL,0,World,WLD,7,Edible vegetables and certain roots and tubers,1214702204
2013,1,Import,620,Portugal,PRT,0,World,WLD,7,Edible vegetables and certain roots and tubers,458505389
2013,2,Export,620,Portugal,PRT,0,World,WLD,7,Edible vegetables and certain roots and tubers,291132009
2013,1,Import,634,Qatar,QAT,0,World,WLD,7,Edible vegetables and certain roots and tubers,212960052
2013,2,Export,634,Qatar,QAT,0,World,WLD,7,Edible vegetables and certain roots and tubers,7801869
2013,1,Import,642,Romania,ROU,0,World,WLD,7,Edible vegetables and certain roots and tubers,245031834
2013,2,Export,642,Romania,ROU,0,World,WLD,7,Edible vegetables and certain roots and tubers,106383064
2013,1,Import,643,Russian Federation,RUS,0,World,WLD,7,Edible vegetables and certain roots and tubers,2881787247
2013,2,Export,643,Russian Federation,RUS,0,World,WLD,7,Edible vegetables and certain roots and tubers,248813422
2013,1,Import,646,Rwanda,RWA,0,World,WLD,7,Edible vegetables and certain roots and tubers,11949193
2013,2,Export,646,Rwanda,RWA,0,World,WLD,7,Edible vegetables and certain roots and tubers,4358988
2013,1,Import,682,Saudi Arabia,SAU,0,World,WLD,7,Edible vegetables and certain roots and tubers,478187798
2013,2,Export,682,Saudi Arabia,SAU,0,World,WLD,7,Edible vegetables and certain roots and tubers,65220348
2013,1,Import,688,Serbia,SRB,0,World,WLD,7,Edible vegetables and certain roots and tubers,74712134
2013,2,Export,688,Serbia,SRB,0,World,WLD,7,Edible vegetables and certain roots and tubers,77386559
2013,1,Import,699,India,IND,0,World,WLD,7,Edible vegetables and certain roots and tubers,2305340439
2013,2,Export,699,India,IND,0,World,WLD,7,Edible vegetables and certain roots and tubers,1404372593
2013,1,Import,702,Singapore,SGP,0,World,WLD,7,Edible vegetables and certain roots and tubers,524636121
2013,2,Export,702,Singapore,SGP,0,World,WLD,7,Edible vegetables and certain roots and tubers,36974305
2013,1,Import,703,Slovakia,SVK,0,World,WLD,7,Edible vegetables and certain roots and tubers,255555219
2013,2,Export,703,Slovakia,SVK,0,World,WLD,7,Edible vegetables and certain roots and tubers,39308382
2013,1,Import,704,Viet Nam,VNM,0,World,WLD,7,Edible vegetables and certain roots and tubers,323418440
2013,2,Export,704,Viet Nam,VNM,0,World,WLD,7,Edible vegetables and certain roots and tubers,532227020
2013,1,Import,705,Slovenia,SVN,0,World,WLD,7,Edible vegetables and certain roots and tubers,142655054
2013,2,Export,705,Slovenia,SVN,0,World,WLD,7,Edible vegetables and certain roots and tubers,18537807
2013,1,Import,710,South Africa,ZAF,0,World,WLD,7,Edible vegetables and certain roots and tubers,118158219
2013,2,Export,710,South Africa,ZAF,0,World,WLD,7,Edible vegetables and certain roots and tubers,186195170
2013,1,Import,716,Zimbabwe,ZWE,0,World,WLD,7,Edible vegetables and certain roots and tubers,15367724
2013,2,Export,716,Zimbabwe,ZWE,0,World,WLD,7,Edible vegetables and certain roots and tubers,1494519
2013,1,Import,724,Spain,ESP,0,World,WLD,7,Edible vegetables and certain roots and tubers,1329840978
2013,2,Export,724,Spain,ESP,0,World,WLD,7,Edible vegetables and certain roots and tubers,6366701143
2013,1,Import,752,Sweden,SWE,0,World,WLD,7,Edible vegetables and certain roots and tubers,749109334
2013,2,Export,752,Sweden,SWE,0,World,WLD,7,Edible vegetables and certain roots and tubers,116010903
2013,1,Import,757,Switzerland,CHE,0,World,WLD,7,Edible vegetables and certain roots and tubers,697749021
2013,2,Export,757,Switzerland,CHE,0,World,WLD,7,Edible vegetables and certain roots and tubers,5845693
2013,1,Import,764,Thailand,THA,0,World,WLD,7,Edible vegetables and certain roots and tubers,405198724
2013,2,Export,764,Thailand,THA,0,World,WLD,7,Edible vegetables and certain roots and tubers,1590371305
2013,1,Import,784,United Arab Emirates,ARE,0,World,WLD,7,Edible vegetables and certain roots and tubers,983525217
2013,2,Export,784,United Arab Emirates,ARE,0,World,WLD,7,Edible vegetables and certain roots and tubers,226120890
2013,1,Import,788,Tunisia,TUN,0,World,WLD,7,Edible vegetables and certain roots and tubers,31177672
2013,2,Export,788,Tunisia,TUN,0,World,WLD,7,Edible vegetables and certain roots and tubers,61631235
2013,1,Import,792,Turkey,TUR,0,World,WLD,7,Edible vegetables and certain roots and tubers,325782742
2013,2,Export,792,Turkey,TUR,0,World,WLD,7,Edible vegetables and certain roots and tubers,1039070231
2013,1,Import,800,Uganda,UGA,0,World,WLD,7,Edible vegetables and certain roots and tubers,3042259
2013,2,Export,800,Uganda,UGA,0,World,WLD,7,Edible vegetables and certain roots and tubers,32075282
2013,1,Import,807,TFYR of Macedonia,MKD,0,World,WLD,7,Edible vegetables and certain roots and tubers,12652794
2013,2,Export,807,TFYR of Macedonia,MKD,0,World,WLD,7,Edible vegetables and certain roots and tubers,73400210
2013,1,Import,826,United Kingdom,GBR,0,World,WLD,7,Edible vegetables and certain roots and tubers,4532428276
2013,2,Export,826,United Kingdom,GBR,0,World,WLD,7,Edible vegetables and certain roots and tubers,536086027
2013,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,7,Edible vegetables and certain roots and tubers,3441943
2013,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,7,Edible vegetables and certain roots and tubers,105050547
2013,1,Import,842,USA,USA,0,World,WLD,7,Edible vegetables and certain roots and tubers,8768945057
2013,2,Export,842,USA,USA,0,World,WLD,7,Edible vegetables and certain roots and tubers,4404552745
2013,1,Import,858,Uruguay,URY,0,World,WLD,7,Edible vegetables and certain roots and tubers,21713182
2013,2,Export,858,Uruguay,URY,0,World,WLD,7,Edible vegetables and certain roots and tubers,464913
2013,1,Import,882,Samoa,WSM,0,World,WLD,7,Edible vegetables and certain roots and tubers,3608338
2013,2,Export,882,Samoa,WSM,0,World,WLD,7,Edible vegetables and certain roots and tubers,657854
2013,1,Import,887,Yemen,YEM,0,World,WLD,7,Edible vegetables and certain roots and tubers,48938471
2013,2,Export,887,Yemen,YEM,0,World,WLD,7,Edible vegetables and certain roots and tubers,19823562
2013,1,Import,894,Zambia,ZMB,0,World,WLD,7,Edible vegetables and certain roots and tubers,9757819
2013,2,Export,894,Zambia,ZMB,0,World,WLD,7,Edible vegetables and certain roots and tubers,30925128
2013,1,Import,20,Andorra,AND,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,1227689
2013,2,Export,20,Andorra,AND,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,107333
2013,1,Import,32,Argentina,ARG,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,16552847
2013,2,Export,32,Argentina,ARG,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,19189334
2013,1,Import,36,Australia,AUS,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,425995768
2013,2,Export,36,Australia,AUS,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,115513281
2013,1,Import,40,Austria,AUT,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,199964859
2013,2,Export,40,Austria,AUT,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,489392958
2013,1,Import,44,Bahamas,BHS,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,335078
2013,2,Export,44,Bahamas,BHS,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,394878
2013,1,Import,48,Bahrain,BHR,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,167703
2013,2,Export,48,Bahrain,BHR,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,101621
2013,1,Import,50,Bangladesh,BGD,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,112370160
2013,2,Export,50,Bangladesh,BGD,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,3298559
2013,2,Export,51,Armenia,ARM,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,15245
2013,1,Import,56,Belgium,BEL,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,196749271
2013,2,Export,56,Belgium,BEL,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,615547049
2013,1,Import,60,Bermuda,BMU,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,458569
2013,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,1986686
2013,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,5390825
2013,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,43102415
2013,1,Import,72,Botswana,BWA,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,25119369
2013,2,Export,72,Botswana,BWA,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,15871
2013,1,Import,76,Brazil,BRA,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,41387774
2013,2,Export,76,Brazil,BRA,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,355885664
2013,1,Import,100,Bulgaria,BGR,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,66269
2013,1,Import,116,Cambodia,KHM,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,11555734
2013,2,Export,116,Cambodia,KHM,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,493400
2013,1,Import,120,Cameroon,CMR,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,4259341
2013,2,Export,120,Cameroon,CMR,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,20064
2013,1,Import,124,Canada,CAN,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,548587723
2013,2,Export,124,Canada,CAN,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,279238701
2013,1,Import,132,Cabo Verde,CPV,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,355648
2013,2,Export,132,Cabo Verde,CPV,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,4332
2013,1,Import,144,Sri Lanka,LKA,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,824927
2013,1,Import,152,Chile,CHL,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,13976640
2013,2,Export,152,Chile,CHL,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,140313
2013,1,Import,156,China,CHN,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,4885501
2013,2,Export,156,China,CHN,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,159232941
2013,1,Import,170,Colombia,COL,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,73169415
2013,2,Export,170,Colombia,COL,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,9891508
2013,1,Import,188,Costa Rica,CRI,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,3162934
2013,2,Export,188,Costa Rica,CRI,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,1650
2013,1,Import,191,Croatia,HRV,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,24287839
2013,2,Export,191,Croatia,HRV,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,141741472
2013,1,Import,196,Cyprus,CYP,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,10782226
2013,2,Export,196,Cyprus,CYP,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,12511705
2013,1,Import,203,Czechia,CZE,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,64925894
2013,2,Export,203,Czechia,CZE,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,298161600
2013,1,Import,208,Denmark,DNK,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,59910531
2013,2,Export,208,Denmark,DNK,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,44610255
2013,1,Import,214,Dominican Rep.,DOM,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,11580789
2013,2,Export,214,Dominican Rep.,DOM,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,35
2013,1,Import,218,Ecuador,ECU,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,660539
2013,2,Export,218,Ecuador,ECU,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,84276
2013,1,Import,222,El Salvador,SLV,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,3320492
2013,2,Export,222,El Salvador,SLV,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,847191
2013,1,Import,233,Estonia,EST,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,34411302
2013,2,Export,233,Estonia,EST,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,4336903
2013,1,Import,242,Fiji,FJI,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,39629
2013,2,Export,242,Fiji,FJI,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,546
2013,1,Import,246,Finland,FIN,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,65199116
2013,2,Export,246,Finland,FIN,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,114844781
2013,1,Import,251,France,FRA,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,224964904
2013,2,Export,251,France,FRA,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,135248307
2013,1,Import,258,French Polynesia,PYF,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,1348672
2013,2,Export,258,French Polynesia,PYF,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,15385
2013,1,Import,268,Georgia,GEO,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,7151
2013,1,Import,276,Germany,DEU,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,282511687
2013,2,Export,276,Germany,DEU,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,688446553
2013,1,Import,288,Ghana,GHA,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,7719905
2013,2,Export,288,Ghana,GHA,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,52707
2013,1,Import,300,Greece,GRC,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,12691040
2013,2,Export,300,Greece,GRC,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,26560905
2013,1,Import,304,Greenland,GRL,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,858326
2013,2,Export,304,Greenland,GRL,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,4631
2013,1,Import,320,Guatemala,GTM,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,7456624
2013,2,Export,320,Guatemala,GTM,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,127930
2013,1,Import,324,Guinea,GIN,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,273273
2013,2,Export,324,Guinea,GIN,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,1475
2013,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,5355768
2013,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,1807795
2013,1,Import,348,Hungary,HUN,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,3416441
2013,2,Export,348,Hungary,HUN,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,1439185
2013,1,Import,352,Iceland,ISL,0,World,WLD,93,Arms and ammunition; parts and accessories thereof,1870205
